STATEFIPS,STATE,ZIPCODE,AGI_STUB,Number of Returns
35,NM,87821,0,230
35,NM,87823,0,290
35,NM,87825,0,1080
35,NM,87827,0,130
35,NM,87829,0,300
35,NM,87830,0,340
35,NM,87832,0,320
35,NM,87901,0,2520
35,NM,87930,0,300
35,NM,87931,0,210
35,NM,87933,0,100
35,NM,87936,0,140
35,NM,87937,0,1400
35,NM,87940,0,170
35,NM,87941,0,560
35,NM,87942,0,470
35,NM,88001,0,14300
35,NM,88002,0,260
35,NM,88005,0,10900
35,NM,88007,0,8890
35,NM,88008,0,2950
35,NM,88011,0,13540
35,NM,88012,0,11210
35,NM,88020,0,270
35,NM,88021,0,6600
35,NM,88022,0,280
35,NM,88023,0,1150
35,NM,88024,0,270
35,NM,88030,0,8210
35,NM,88039,0,210
35,NM,88041,0,270
35,NM,88042,0,110
35,NM,88043,0,560
35,NM,88044,0,1250
35,NM,88045,0,1320
35,NM,88047,0,2050
35,NM,88048,0,1670
35,NM,88049,0,380
35,NM,88061,0,5790
35,NM,88063,0,5190
35,NM,88072,0,430
35,NM,88081,0,5090
35,NM,88101,0,19160
35,NM,88116,0,150
35,NM,88119,0,730
35,NM,88124,0,400
35,NM,88130,0,7170
35,NM,88135,0,660
35,NM,88201,0,9800
35,NM,88203,0,11250
35,NM,88210,0,6740
35,NM,88220,0,14680
35,NM,88230,0,1910
35,NM,88232,0,830
35,NM,88240,0,15260
35,NM,88242,0,2940
35,NM,88250,0,90
35,NM,88252,0,890
35,NM,88253,0,370
35,NM,88256,0,780
35,NM,88260,0,5920
35,NM,88265,0,140
35,NM,88267,0,490
35,NM,88301,0,530
35,NM,88310,0,14860
35,NM,88311,0,860
35,NM,88312,0,1070
35,NM,88316,0,930
35,NM,88317,0,790
35,NM,88318,0,160
35,NM,88330,0,1590
35,NM,88336,0,100
35,NM,88337,0,1160
35,NM,88339,0,250
35,NM,88340,0,1560
35,NM,88341,0,240
35,NM,88345,0,2330
35,NM,88346,0,1370
35,NM,88348,0,150
35,NM,88352,0,2020
35,NM,88401,0,2600
35,NM,88415,0,1210
35,NM,88418,0,120
35,NM,88426,0,500
35,NM,88434,0,160
35,NM,88435,0,1310
35,NM,99999,0,75510
36,NY,0,0,9491740
36,NY,10001,0,14310
36,NY,10002,0,43190
36,NY,10003,0,30050
36,NY,10004,0,2490
36,NY,10005,0,6160
36,NY,10006,0,2430
36,NY,10007,0,3330
36,NY,10009,0,33710
36,NY,10010,0,17480
36,NY,10011,0,30300
36,NY,10012,0,12860
36,NY,10013,0,15090
36,NY,10014,0,19110
36,NY,10016,0,32430
36,NY,10017,0,12280
36,NY,10018,0,6470
36,NY,10019,0,24850
36,NY,10021,0,24180
36,NY,10022,0,20230
36,NY,10023,0,34100
36,NY,10024,0,31100
36,NY,10025,0,46740
36,NY,10026,0,18400
36,NY,10027,0,27510
36,NY,10028,0,25870
36,NY,10029,0,35450
36,NY,10030,0,13810
36,NY,10031,0,29730
36,NY,10032,0,29970
36,NY,10033,0,27170
36,NY,10034,0,20520
36,NY,10035,0,15380
36,NY,10036,0,18650
36,NY,10037,0,10830
36,NY,10038,0,12210
36,NY,10039,0,13580
36,NY,10040,0,21610
36,NY,10044,0,4310
36,NY,10065,0,15930
36,NY,10069,0,2830
36,NY,10075,0,14430
36,NY,10128,0,33500
36,NY,10162,0,750
36,NY,10280,0,4350
36,NY,10282,0,2330
36,NY,10301,0,18080
36,NY,10302,0,8070
36,NY,10303,0,12200
36,NY,10304,0,19500
36,NY,10305,0,19240
36,NY,10306,0,26710
36,NY,10307,0,6440
36,NY,10308,0,13570
36,NY,10309,0,14900
36,NY,10310,0,11460
36,NY,10312,0,29250
36,NY,10314,0,40530
36,NY,10451,0,23350
36,NY,10452,0,36390
36,NY,10453,0,37870
36,NY,10454,0,15910
36,NY,10455,0,17900
36,NY,10456,0,40540
36,NY,10457,0,33040
36,NY,10458,0,34540
36,NY,10459,0,21230
36,NY,10460,0,24880
36,NY,10461,0,23980
36,NY,10462,0,39800
36,NY,10463,0,34010
36,NY,10464,0,2140
36,NY,10465,0,19720
36,NY,10466,0,33030
36,NY,10467,0,44410
36,NY,10468,0,35750
36,NY,10469,0,32600
36,NY,10470,0,7660
36,NY,10471,0,9890
36,NY,10472,0,28690
36,NY,10473,0,27960
36,NY,10474,0,5060
36,NY,10475,0,22650
36,NY,10501,0,680
36,NY,10502,0,2840
36,NY,10504,0,5420
36,NY,10505,0,600
36,NY,10506,0,2780
36,NY,10507,0,2710
36,NY,10509,0,9980
36,NY,10510,0,4820
36,NY,10511,0,1140
36,NY,10512,0,12490
36,NY,10514,0,5430
36,NY,10516,0,2720
36,NY,10518,0,700
36,NY,10520,0,6420
36,NY,10522,0,5200
36,NY,10523,0,4840
36,NY,10524,0,2040
36,NY,10526,0,980
36,NY,10527,0,430
36,NY,10528,0,5890
36,NY,10530,0,7160
36,NY,10532,0,2610
36,NY,10533,0,3810
36,NY,10535,0,400
36,NY,10536,0,5240
36,NY,10537,0,1230
36,NY,10538,0,8060
36,NY,10541,0,12580
36,NY,10543,0,9690
36,NY,10546,0,720
36,NY,10547,0,3570
36,NY,10548,0,1590
36,NY,10549,0,8260
36,NY,10550,0,19310
36,NY,10552,0,10830
36,NY,10553,0,5820
36,NY,10560,0,2140
36,NY,10562,0,15880
36,NY,10566,0,12030
36,NY,10567,0,9480
36,NY,10570,0,6010
36,NY,10573,0,19000
36,NY,10576,0,2520
36,NY,10577,0,1610
36,NY,10578,0,440
36,NY,10579,0,4340
36,NY,10580,0,8060
36,NY,10583,0,18930
36,NY,10588,0,1260
36,NY,10589,0,4610
36,NY,10590,0,3170
36,NY,10591,0,12030
36,NY,10594,0,2530
36,NY,10595,0,3220
36,NY,10597,0,500
36,NY,10598,0,14460
36,NY,10601,0,6100
36,NY,10603,0,10160
36,NY,10604,0,5630
36,NY,10605,0,10280
36,NY,10606,0,8380
36,NY,10607,0,3940
36,NY,10701,0,28790
36,NY,10703,0,10550
36,NY,10704,0,16920
36,NY,10705,0,18340
36,NY,10706,0,4490
36,NY,10707,0,5130
36,NY,10708,0,11440
36,NY,10709,0,4820
36,NY,10710,0,14130
36,NY,10801,0,18660
36,NY,10803,0,6020
36,NY,10804,0,7130
36,NY,10805,0,9290
36,NY,10901,0,11510
36,NY,10913,0,2590
36,NY,10916,0,2160
36,NY,10917,0,1000
36,NY,10918,0,5510
36,NY,10919,0,600
36,NY,10920,0,4500
36,NY,10921,0,2120
36,NY,10923,0,4830
36,NY,10924,0,6190
36,NY,10925,0,2500
36,NY,10926,0,1950
36,NY,10927,0,6090
36,NY,10928,0,2290
36,NY,10930,0,4390
36,NY,10931,0,480
36,NY,10940,0,24100
36,NY,10941,0,7050
36,NY,10950,0,17740
36,NY,10952,0,12510
36,NY,10954,0,12420
36,NY,10956,0,16060
36,NY,10958,0,1640
36,NY,10960,0,7820
36,NY,10962,0,2600
36,NY,10963,0,1210
36,NY,10964,0,770
36,NY,10965,0,7820
36,NY,10968,0,1310
36,NY,10969,0,630
36,NY,10970,0,5150
36,NY,10973,0,1110
36,NY,10974,0,1590
36,NY,10975,0,170
36,NY,10976,0,840
36,NY,10977,0,24900
36,NY,10980,0,7150
36,NY,10983,0,2950
36,NY,10984,0,1300
36,NY,10985,0,170
36,NY,10986,0,910
36,NY,10987,0,1960
36,NY,10989,0,4980
36,NY,10990,0,9760
36,NY,10992,0,4720
36,NY,10993,0,2560
36,NY,10994,0,3830
36,NY,10996,0,1220
36,NY,10998,0,1550
36,NY,11001,0,13830
36,NY,11003,0,23980
36,NY,11004,0,6750
36,NY,11005,0,1430
36,NY,11010,0,12610
36,NY,11020,0,3100
36,NY,11021,0,9330
36,NY,11023,0,3910
36,NY,11024,0,3150
36,NY,11030,0,8680
36,NY,11040,0,21230
36,NY,11050,0,15010
36,NY,11096,0,3940
36,NY,11101,0,17040
36,NY,11102,0,19570
36,NY,11103,0,21380
36,NY,11104,0,15350
36,NY,11105,0,19830
36,NY,11106,0,22370
36,NY,11109,0,3660
36,NY,11201,0,30900
36,NY,11203,0,37620
36,NY,11204,0,33400
36,NY,11205,0,18800
36,NY,11206,0,37000
36,NY,11207,0,43450
36,NY,11208,0,44120
36,NY,11209,0,34570
36,NY,11210,0,29890
36,NY,11211,0,31310
36,NY,11212,0,38670
36,NY,11213,0,29630
36,NY,11214,0,40520
36,NY,11215,0,33640
36,NY,11216,0,29290
36,NY,11217,0,18510
36,NY,11218,0,33090
36,NY,11219,0,34420
36,NY,11220,0,54270
36,NY,11221,0,38590
36,NY,11222,0,22510
36,NY,11223,0,32780
36,NY,11224,0,20130
36,NY,11225,0,30540
36,NY,11226,0,52270
36,NY,11228,0,19350
36,NY,11229,0,36270
36,NY,11230,0,35330
36,NY,11231,0,16930
36,NY,11232,0,13110
36,NY,11233,0,31310
36,NY,11234,0,42430
36,NY,11235,0,38240
36,NY,11236,0,47900
36,NY,11237,0,24020
36,NY,11238,0,30260
36,NY,11239,0,6950
36,NY,11354,0,30070
36,NY,11355,0,50680
36,NY,11356,0,12390
36,NY,11357,0,19760
36,NY,11358,0,18820
36,NY,11360,0,10000
36,NY,11361,0,13770
36,NY,11362,0,8720
36,NY,11363,0,3380
36,NY,11364,0,17540
36,NY,11365,0,21010
36,NY,11366,0,6830
36,NY,11367,0,18730
36,NY,11368,0,48920
36,NY,11369,0,17780
36,NY,11370,0,13300
36,NY,11372,0,35250
36,NY,11373,0,51230
36,NY,11374,0,22870
36,NY,11375,0,35770
36,NY,11377,0,45730
36,NY,11378,0,17530
36,NY,11379,0,17690
36,NY,11385,0,49110
36,NY,11411,0,10810
36,NY,11412,0,19100
36,NY,11413,0,21720
36,NY,11414,0,13240
36,NY,11415,0,9610
36,NY,11416,0,12170
36,NY,11417,0,14730
36,NY,11418,0,17670
36,NY,11419,0,23200
36,NY,11420,0,22930
36,NY,11421,0,20240
36,NY,11422,0,16500
36,NY,11423,0,15190
36,NY,11426,0,9290
36,NY,11427,0,11700
36,NY,11428,0,9940
36,NY,11429,0,13190
36,NY,11430,0,160
36,NY,11432,0,28280
36,NY,11433,0,16280
36,NY,11434,0,32380
36,NY,11435,0,26220
36,NY,11436,0,9540
36,NY,11501,0,10890
36,NY,11507,0,3780
36,NY,11509,0,1330
36,NY,11510,0,17920
36,NY,11514,0,2570
36,NY,11516,0,3370
36,NY,11518,0,5600
36,NY,11520,0,23960
36,NY,11530,0,14510
36,NY,11542,0,13400
36,NY,11545,0,6060
36,NY,11548,0,670
36,NY,11550,0,28850
36,NY,11552,0,12900
36,NY,11553,0,14550
36,NY,11554,0,19770
36,NY,11557,0,4100
36,NY,11558,0,4240
36,NY,11559,0,3860
36,NY,11560,0,3430
36,NY,11561,0,19500
36,NY,11563,0,11520
36,NY,11565,0,4810
36,NY,11566,0,18420
36,NY,11568,0,1710
36,NY,11570,0,14400
36,NY,11572,0,16070
36,NY,11575,0,9130
36,NY,11576,0,6340
36,NY,11577,0,6010
36,NY,11579,0,2640
36,NY,11580,0,22110
36,NY,11581,0,10740
36,NY,11590,0,25420
36,NY,11596,0,5480
36,NY,11598,0,5920
36,NY,11691,0,22420
36,NY,11692,0,8650
36,NY,11693,0,5700
36,NY,11694,0,8800
36,NY,11697,0,2040
36,NY,11701,0,14660
36,NY,11702,0,7730
36,NY,11703,0,9310
36,NY,11704,0,20920
36,NY,11705,0,4070
36,NY,11706,0,32720
36,NY,11709,0,3580
36,NY,11710,0,18030
36,NY,11713,0,5460
36,NY,11714,0,12420
36,NY,11715,0,2370
36,NY,11716,0,5550
36,NY,11717,0,32570
36,NY,11718,0,1760
36,NY,11719,0,1590
36,NY,11720,0,14730
36,NY,11721,0,3330
36,NY,11722,0,19010
36,NY,11724,0,1680
36,NY,11725,0,14800
36,NY,11726,0,11030
36,NY,11727,0,14640
36,NY,11729,0,14970
36,NY,11730,0,7370
36,NY,11731,0,15400
36,NY,11732,0,1850
36,NY,11733,0,8670
36,NY,11735,0,17570
36,NY,11738,0,8310
36,NY,11740,0,4650
36,NY,11741,0,14480
36,NY,11742,0,6810
36,NY,11743,0,22200
36,NY,11746,0,33720
36,NY,11747,0,10730
36,NY,11749,0,1820
36,NY,11751,0,7630
36,NY,11752,0,5320
36,NY,11753,0,6550
36,NY,11754,0,9620
36,NY,11755,0,6200
36,NY,11756,0,23030
36,NY,11757,0,23610
36,NY,11758,0,28990
36,NY,11762,0,11820
36,NY,11763,0,14660
36,NY,11764,0,6350
36,NY,11765,0,330
36,NY,11766,0,6180
36,NY,11767,0,7290
36,NY,11768,0,11100
36,NY,11769,0,5070
36,NY,11771,0,5190
36,NY,11772,0,22540
36,NY,11776,0,12220
36,NY,11777,0,4740
36,NY,11778,0,6080
36,NY,11779,0,19430
36,NY,11780,0,7790
36,NY,11782,0,8100
36,NY,11783,0,11230
36,NY,11784,0,12480
36,NY,11786,0,3120
36,NY,11787,0,17230
36,NY,11788,0,8690
36,NY,11789,0,3730
36,NY,11790,0,6750
36,NY,11791,0,12250
36,NY,11792,0,4280
36,NY,11793,0,16880
36,NY,11795,0,13160
36,NY,11796,0,1900
36,NY,11797,0,4590
36,NY,11798,0,8440
36,NY,11801,0,21810
36,NY,11803,0,14290
36,NY,11804,0,2540
36,NY,11901,0,13000
36,NY,11933,0,3540
36,NY,11934,0,4000
36,NY,11935,0,1830
36,NY,11937,0,9100
36,NY,11939,0,540
36,NY,11940,0,2770
36,NY,11941,0,1370
36,NY,11942,0,2560
36,NY,11944,0,2340
36,NY,11946,0,7640
36,NY,11948,0,640
36,NY,11949,0,7200
36,NY,11950,0,7670
36,NY,11951,0,6220
36,NY,11952,0,2630
36,NY,11953,0,6640
36,NY,11954,0,2730
36,NY,11955,0,1750
36,NY,11957,0,440
36,NY,11958,0,470
36,NY,11961,0,6750
36,NY,11963,0,4140
36,NY,11967,0,12840
36,NY,11968,0,5350
36,NY,11971,0,3100
36,NY,11976,0,1150
36,NY,11977,0,1330
36,NY,11978,0,1930
36,NY,11980,0,2240
36,NY,12007,0,100
36,NY,12008,0,250
36,NY,12009,0,3760
36,NY,12010,0,13180
36,NY,12015,0,1630
36,NY,12017,0,170
36,NY,12018,0,3930
36,NY,12019,0,7910
36,NY,12020,0,16330
36,NY,12022,0,400
36,NY,12023,0,1010
36,NY,12025,0,2770
36,NY,12027,0,2070
36,NY,12028,0,590
36,NY,12029,0,530
36,NY,12031,0,100
36,NY,12032,0,490
36,NY,12033,0,4170
36,NY,12035,0,430
36,NY,12037,0,1830
36,NY,12041,0,270
36,NY,12042,0,230
36,NY,12043,0,3220
36,NY,12046,0,320
36,NY,12047,0,10520
36,NY,12051,0,1760
36,NY,12052,0,740
36,NY,12053,0,2150
36,NY,12054,0,8870
36,NY,12056,0,1190
36,NY,12057,0,780
36,NY,12058,0,680
36,NY,12059,0,830
36,NY,12060,0,670
36,NY,12061,0,5020
36,NY,12062,0,870
36,NY,12063,0,280
36,NY,12064,0,210
36,NY,12065,0,22640
36,NY,12066,0,960
36,NY,12067,0,780
36,NY,12068,0,1340
36,NY,12070,0,660
36,NY,12071,0,120
36,NY,12072,0,1230
36,NY,12074,0,1530
36,NY,12075,0,1520
36,NY,12076,0,570
36,NY,12077,0,3250
36,NY,12078,0,9950
36,NY,12083,0,1880
36,NY,12084,0,2450
36,NY,12085,0,190
36,NY,12086,0,940
36,NY,12087,0,580
36,NY,12090,0,2720
36,NY,12092,0,560
36,NY,12093,0,670
36,NY,12094,0,1070
36,NY,12095,0,5590
36,NY,12106,0,1340
36,NY,12108,0,210
36,NY,12110,0,10280
36,NY,12116,0,800
36,NY,12117,0,1540
36,NY,12118,0,7690
36,NY,12120,0,280
36,NY,12121,0,980
36,NY,12122,0,1910
36,NY,12123,0,2620
36,NY,12125,0,720
36,NY,12130,0,530
36,NY,12131,0,100
36,NY,12134,0,1760
36,NY,12136,0,440
36,NY,12137,0,880
36,NY,12138,0,1380
36,NY,12139,0,140
36,NY,12140,0,920
36,NY,12143,0,2530
36,NY,12144,0,10570
36,NY,12147,0,270
36,NY,12148,0,2390
36,NY,12149,0,980
36,NY,12150,0,450
36,NY,12151,0,410
36,NY,12153,0,460
36,NY,12154,0,1480
36,NY,12155,0,760
36,NY,12156,0,420
36,NY,12157,0,1810
36,NY,12158,0,3270
36,NY,12159,0,4440
36,NY,12160,0,440
36,NY,12164,0,280
36,NY,12165,0,200
36,NY,12166,0,650
36,NY,12167,0,1150
36,NY,12168,0,930
36,NY,12169,0,170
36,NY,12170,0,2570
36,NY,12173,0,770
36,NY,12175,0,340
36,NY,12176,0,120
36,NY,12180,0,23560
36,NY,12182,0,7140
36,NY,12183,0,1380
36,NY,12184,0,3260
36,NY,12185,0,990
36,NY,12186,0,3400
36,NY,12187,0,430
36,NY,12188,0,5980
36,NY,12189,0,9390
36,NY,12190,0,350
36,NY,12192,0,760
36,NY,12193,0,1040
36,NY,12194,0,110
36,NY,12196,0,1600
36,NY,12197,0,950
36,NY,12198,0,4130
36,NY,12202,0,4430
36,NY,12203,0,13880
36,NY,12204,0,3830
36,NY,12205,0,15010
36,NY,12206,0,7050
36,NY,12207,0,760
36,NY,12208,0,10160
36,NY,12209,0,5350
36,NY,12210,0,5020
36,NY,12211,0,6110
36,NY,12302,0,14290
36,NY,12303,0,15000
36,NY,12304,0,10390
36,NY,12305,0,1970
36,NY,12306,0,13710
36,NY,12307,0,2990
36,NY,12308,0,6280
36,NY,12309,0,15110
36,NY,12401,0,16390
36,NY,12404,0,1630
36,NY,12405,0,310
36,NY,12406,0,310
36,NY,12407,0,120
36,NY,12409,0,480
36,NY,12410,0,180
36,NY,12411,0,260
36,NY,12412,0,340
36,NY,12413,0,1380
36,NY,12414,0,4670
36,NY,12418,0,260
36,NY,12419,0,330
36,NY,12421,0,150
36,NY,12422,0,140
36,NY,12423,0,470
36,NY,12427,0,210
36,NY,12428,0,2630
36,NY,12430,0,430
36,NY,12431,0,730
36,NY,12433,0,210
36,NY,12434,0,330
36,NY,12435,0,190
36,NY,12439,0,190
36,NY,12440,0,1000
36,NY,12442,0,480
36,NY,12443,0,2040
36,NY,12444,0,160
36,NY,12446,0,2210
36,NY,12448,0,110
36,NY,12449,0,1670
36,NY,12451,0,810
36,NY,12454,0,120
36,NY,12455,0,750
36,NY,12456,0,390
36,NY,12457,0,290
36,NY,12458,0,1080
36,NY,12460,0,140
36,NY,12461,0,770
36,NY,12463,0,760
36,NY,12464,0,430
36,NY,12465,0,110
36,NY,12466,0,1620
36,NY,12468,0,510
36,NY,12469,0,300
36,NY,12470,0,220
36,NY,12472,0,860
36,NY,12473,0,430
36,NY,12474,0,540
36,NY,12477,0,8860
36,NY,12480,0,260
36,NY,12481,0,670
36,NY,12482,0,330
36,NY,12484,0,1440
36,NY,12485,0,480
36,NY,12486,0,740
36,NY,12487,0,1450
36,NY,12491,0,1000
36,NY,12492,0,120
36,NY,12494,0,340
36,NY,12495,0,140
36,NY,12496,0,690
36,NY,12498,0,2340
36,NY,12501,0,1050
36,NY,12502,0,460
36,NY,12503,0,280
36,NY,12508,0,8680
36,NY,12513,0,610
36,NY,12514,0,1350
36,NY,12515,0,810
36,NY,12516,0,730
36,NY,12517,0,210
36,NY,12518,0,3000
36,NY,12520,0,1690
36,NY,12521,0,760
36,NY,12522,0,2230
36,NY,12523,0,880
36,NY,12524,0,7930
36,NY,12525,0,1810
36,NY,12526,0,1830
36,NY,12528,0,6690
36,NY,12529,0,1150
36,NY,12531,0,1570
36,NY,12533,0,12530
36,NY,12534,0,7730
36,NY,12538,0,6600
36,NY,12540,0,3730
36,NY,12542,0,2970
36,NY,12543,0,1520
36,NY,12545,0,2190
36,NY,12546,0,1390
36,NY,12547,0,1480
36,NY,12548,0,800
36,NY,12549,0,5040
36,NY,12550,0,25430
36,NY,12553,0,12780
36,NY,12561,0,7290
36,NY,12563,0,3540
36,NY,12564,0,3430
36,NY,12565,0,780
36,NY,12566,0,5050
36,NY,12567,0,1300
36,NY,12569,0,5160
36,NY,12570,0,3450
36,NY,12571,0,4590
36,NY,12572,0,4430
36,NY,12575,0,1140
36,NY,12577,0,1050
36,NY,12578,0,1120
36,NY,12580,0,1850
36,NY,12581,0,1000
36,NY,12582,0,2290
36,NY,12583,0,1110
36,NY,12585,0,440
36,NY,12586,0,6180
36,NY,12589,0,6590
36,NY,12590,0,18240
36,NY,12592,0,580
36,NY,12594,0,1950
36,NY,12601,0,17840
36,NY,12603,0,21150
36,NY,12701,0,4580
36,NY,12719,0,430
36,NY,12720,0,110
36,NY,12721,0,2950
36,NY,12723,0,700
36,NY,12725,0,150
36,NY,12726,0,480
36,NY,12729,0,830
36,NY,12732,0,370
36,NY,12733,0,240
36,NY,12734,0,550
36,NY,12737,0,830
36,NY,12738,0,110
36,NY,12740,0,910
36,NY,12741,0,140
36,NY,12742,0,150
36,NY,12743,0,140
36,NY,12746,0,570
36,NY,12747,0,790
36,NY,12748,0,930
36,NY,12751,0,410
36,NY,12752,0,130
36,NY,12754,0,2820
36,NY,12758,0,1690
36,NY,12759,0,700
36,NY,12760,0,210
36,NY,12762,0,260
36,NY,12763,0,340
36,NY,12764,0,720
36,NY,12765,0,450
36,NY,12766,0,160
36,NY,12768,0,440
36,NY,12771,0,6300
36,NY,12775,0,1260
36,NY,12776,0,820
36,NY,12777,0,330
36,NY,12779,0,1050
36,NY,12780,0,1130
36,NY,12783,0,600
36,NY,12786,0,320
36,NY,12787,0,230
36,NY,12788,0,950
36,NY,12789,0,750
36,NY,12790,0,2230
36,NY,12791,0,310
36,NY,12792,0,200
36,NY,12801,0,7600
36,NY,12803,0,4310
36,NY,12804,0,13840
36,NY,12808,0,170
36,NY,12809,0,1610
36,NY,12810,0,310
36,NY,12812,0,100
36,NY,12814,0,960
36,NY,12815,0,490
36,NY,12816,0,2080
36,NY,12817,0,1120
36,NY,12819,0,130
36,NY,12821,0,140
36,NY,12822,0,2810
36,NY,12823,0,130
36,NY,12824,0,430
36,NY,12827,0,1900
36,NY,12828,0,4760
36,NY,12831,0,8580
36,NY,12832,0,2780
36,NY,12833,0,2270
36,NY,12834,0,3220
36,NY,12835,0,1280
36,NY,12836,0,290
36,NY,12837,0,360
36,NY,12838,0,310
36,NY,12839,0,6310
36,NY,12842,0,610
36,NY,12843,0,270
36,NY,12844,0,140
36,NY,12845,0,2630
36,NY,12846,0,1590
36,NY,12847,0,360
36,NY,12849,0,300
36,NY,12850,0,1380
36,NY,12851,0,150
36,NY,12852,0,190
36,NY,12853,0,640
36,NY,12855,0,120
36,NY,12857,0,290
36,NY,12859,0,990
36,NY,12860,0,370
36,NY,12861,0,290
36,NY,12863,0,360
36,NY,12865,0,1580
36,NY,12866,0,19630
36,NY,12870,0,790
36,NY,12871,0,1990
36,NY,12873,0,350
36,NY,12878,0,310
36,NY,12883,0,2280
36,NY,12885,0,2200
36,NY,12886,0,120
36,NY,12887,0,2200
36,NY,12901,0,14430
36,NY,12903,0,820
36,NY,12910,0,730
36,NY,12912,0,980
36,NY,12913,0,550
36,NY,12914,0,330
36,NY,12916,0,910
36,NY,12917,0,600
36,NY,12918,0,1140
36,NY,12919,0,1540
36,NY,12920,0,1010
36,NY,12921,0,1240
36,NY,12923,0,220
36,NY,12926,0,890
36,NY,12928,0,910
36,NY,12930,0,280
36,NY,12932,0,650
36,NY,12934,0,400
36,NY,12935,0,660
36,NY,12936,0,340
36,NY,12937,0,590
36,NY,12941,0,660
36,NY,12942,0,330
36,NY,12943,0,220
36,NY,12944,0,1830
36,NY,12945,0,330
36,NY,12946,0,2750
36,NY,12950,0,340
36,NY,12952,0,250
36,NY,12953,0,4790
36,NY,12955,0,170
36,NY,12956,0,490
36,NY,12957,0,720
36,NY,12958,0,830
36,NY,12959,0,620
36,NY,12960,0,480
36,NY,12961,0,110
36,NY,12962,0,2620
36,NY,12965,0,220
36,NY,12966,0,1210
36,NY,12967,0,460
36,NY,12969,0,180
36,NY,12970,0,150
36,NY,12972,0,3000
36,NY,12974,0,660
36,NY,12978,0,190
36,NY,12979,0,1210
36,NY,12980,0,540
36,NY,12981,0,1100
36,NY,12983,0,3590
36,NY,12985,0,470
36,NY,12986,0,2630
36,NY,12987,0,130
36,NY,12989,0,440
36,NY,12992,0,2300
36,NY,12993,0,760
36,NY,12996,0,920
36,NY,12997,0,570
36,NY,12998,0,220
36,NY,13021,0,18530
36,NY,13026,0,640
36,NY,13027,0,16720
36,NY,13028,0,580
36,NY,13029,0,3530
36,NY,13030,0,2020
36,NY,13031,0,8420
36,NY,13032,0,5900
36,NY,13033,0,1730
36,NY,13034,0,880
36,NY,13035,0,3860
36,NY,13036,0,4250
36,NY,13037,0,4300
36,NY,13039,0,8790
36,NY,13040,0,1180
36,NY,13041,0,5590
36,NY,13042,0,1010
36,NY,13044,0,1230
36,NY,13045,0,11530
36,NY,13052,0,830
36,NY,13053,0,2210
36,NY,13054,0,710
36,NY,13057,0,7850
36,NY,13060,0,1390
36,NY,13061,0,490
36,NY,13063,0,900
36,NY,13066,0,6510
36,NY,13068,0,2520
36,NY,13069,0,10640
36,NY,13071,0,460
36,NY,13072,0,380
36,NY,13073,0,3060
36,NY,13074,0,1930
36,NY,13076,0,1100
36,NY,13077,0,3230
36,NY,13078,0,4520
36,NY,13080,0,1730
36,NY,13081,0,500
36,NY,13082,0,2310
36,NY,13083,0,790
36,NY,13084,0,2180
36,NY,13088,0,12030
36,NY,13090,0,15770
36,NY,13092,0,1130
36,NY,13101,0,1180
36,NY,13103,0,160
36,NY,13104,0,7790
36,NY,13108,0,3120
36,NY,13110,0,1130
36,NY,13111,0,730
36,NY,13112,0,930
36,NY,13114,0,2940
36,NY,13116,0,1790
36,NY,13118,0,2400
36,NY,13120,0,1080
36,NY,13122,0,530
36,NY,13126,0,14420
36,NY,13131,0,1720
36,NY,13132,0,1900
36,NY,13135,0,3120
36,NY,13136,0,200
36,NY,13140,0,1990
36,NY,13141,0,350
36,NY,13142,0,2830
36,NY,13143,0,1130
36,NY,13144,0,530
36,NY,13145,0,870
36,NY,13146,0,910
36,NY,13147,0,490
36,NY,13148,0,4960
36,NY,13152,0,4070
36,NY,13155,0,290
36,NY,13156,0,800
36,NY,13158,0,660
36,NY,13159,0,2580
36,NY,13160,0,950
36,NY,13164,0,1260
36,NY,13165,0,5080
36,NY,13166,0,2590
36,NY,13167,0,1590
36,NY,13202,0,1790
36,NY,13203,0,6360
36,NY,13204,0,7970
36,NY,13205,0,7370
36,NY,13206,0,8460
36,NY,13207,0,6040
36,NY,13208,0,9450
36,NY,13209,0,6780
36,NY,13210,0,6290
36,NY,13211,0,3310
36,NY,13212,0,10660
36,NY,13214,0,3780
36,NY,13215,0,7160
36,NY,13219,0,8300
36,NY,13224,0,4240
36,NY,13302,0,670
36,NY,13303,0,550
36,NY,13304,0,910
36,NY,13308,0,1530
36,NY,13309,0,2650
36,NY,13310,0,290
36,NY,13314,0,200
36,NY,13315,0,640
36,NY,13316,0,2870
36,NY,13317,0,1690
36,NY,13318,0,640
36,NY,13319,0,450
36,NY,13320,0,910
36,NY,13322,0,560
36,NY,13323,0,4790
36,NY,13324,0,890
36,NY,13325,0,440
36,NY,13326,0,2590
36,NY,13327,0,990
36,NY,13328,0,560
36,NY,13329,0,1610
36,NY,13331,0,130
36,NY,13332,0,1100
36,NY,13334,0,530
36,NY,13335,0,700
36,NY,13337,0,430
36,NY,13338,0,590
36,NY,13339,0,2600
36,NY,13340,0,3710
36,NY,13343,0,760
36,NY,13346,0,1940
36,NY,13348,0,640
36,NY,13350,0,3930
36,NY,13354,0,1600
36,NY,13355,0,400
36,NY,13357,0,4740
36,NY,13360,0,210
36,NY,13361,0,290
36,NY,13363,0,1100
36,NY,13365,0,3680
36,NY,13367,0,3630
36,NY,13368,0,540
